text,text_en,cmp_code,eu_code,party_id,year,sentence_id,cmp_code_clean,gpt_migration
Dabei wird eine Gefährdung von Gesundheit und Leben der Flüchtenden billigend in Kauf genommen.,"In doing so, the health and lives of the refugees are endangered.",201.0,,41952,2013,41952_2013_88172,201,1.0
"Die Berichte von sogenannten „boat people“, die mit Schiffen nach Europa fliehen wollen und dort ertrinken, obwohl Hilfe möglich wäre, machen uns betroffen und zeigen, dass hier unbedingt gehandelt werden muss.","The reports of so-called ""boat people"" who want to flee to Europe by ship and drown there, although help would be possible, make us concerned and show that it is imperative to act here.",705.0,,41952,2013,41952_2013_88173,705,1.0
"Statt die Abriegelung Europas weiter voranzutreiben, muss die EU Maßnahmen zur sicheren Grenzüberquerung von flüchtenden Menschen, besonders auf den Meeren vor Europa, treffen, um diesen die Möglichkeit zu geben, einen Antrag auf Asyl zu stellen.","Instead of continuing to close off Europe, the EU must take measures to ensure safe border crossings for people fleeing, especially on the seas off Europe, to give them the opportunity to apply for asylum.",705.0,,41952,2013,41952_2013_88174,705,1.0
"Durch vermehrte technische Überwachung an den Grenzen, zunehmende Datensammlungen über einreisende Personen (z. B. „smart borders“, EURODAC) und die Ausweitung polizeilicher Befugnisse wird deutlich, dass die Europäische Union nicht an der Aufnahme von schutzsuchenden Menschen interessiert ist, sondern auf Abschottung setzt.","Increased technical surveillance at the borders, increasing data collection on people entering the country (e.g. ""smart borders"", EURODAC) and the expansion of police powers make it clear that the European Union is not interested in accepting people seeking protection, but rather in sealing itself off.",201.0,,41952,2013,41952_2013_88180,201,1.0
"Daraus resultiert auch, dass jedem Menschen die Möglichkeit gegeben werden muss, in dem Land seiner Wahl Asyl zu beantragen.",It also follows that every person must be given the opportunity to apply for asylum in the country of his or her choice.,201.0,,41952,2013,41952_2013_88184,201,1.0
Aktuell werden Asylsuchende in einem nicht hinnehmbaren Maße vom gesellschaftlichen Zusammenleben ausgeschlossen und dadurch zu einem Leben in Isolation und Abschottung gezwungen.,"Currently, asylum seekers are excluded from social coexistence to an unacceptable degree, forcing them to live in isolation and seclusion.",201.0,,41952,2013,41952_2013_88187,201,1.0
"Wir setzen uns dafür ein, dass Asylsuchenden die Möglichkeit gegeben wird, sich frei und unkontrolliert im gesamten Gebiet der Europäischen Union zu bewegen.",We are committed to ensuring that asylum seekers are given the opportunity to move freely and uncontrolled throughout the territory of the European Union.,201.0,,41952,2013,41952_2013_88189,201,1.0
"Durch die Unterbringung in Lagern und Gemeinschaftsunterkünften, die zumeist einen maroden Zustand vorweisen und abgelegen von Stadtkernen liegen, sind Asylsuchende zu einem isolierten Leben gezwungen.","Asylum seekers are forced to live an isolated life in camps and communal accommodations, most of which are in a dilapidated condition and located far from city centers.",201.0,,41952,2013,41952_2013_88191,201,1.0
"Durch die Residenzpflicht sind Asylsuchende zudem häufig an einzelne Gemeinden oder Landkreise gebunden, wodurch ihnen die Möglichkeit genommen wird, Freundinnen und Freunde, Bekannte oder Familienmitglieder außerhalb der Kreisgrenzen zu besuchen.","Moreover, due to the residence obligation, asylum seekers are often bound to individual municipalities or counties, which deprives them of the opportunity to visit friends, acquaintances or family members outside the county borders.",201.0,,41952,2013,41952_2013_88192,201,1.0
"Ein Internetanschluss bietet leichten Zugang zu Bildung und Kultur, bietet die Möglichkeit, während des laufenden Asylantrags Kontakt zur juristischen Vertretung zu halten, sich über die deutsche Rechtslage zu informieren oder Kontakt zu Familienmitgliedern, Freundinnen und Freunden zu halten.","An Internet connection provides easy access to education and culture, offers the opportunity to maintain contact with legal representation while the asylum application is pending, to learn about the German legal situation, or to keep in touch with family members, friends.",705.0,,41952,2013,41952_2013_88194,705,1.0
"Wir halten diesen menschenunwürdigen Zustand für nicht länger hinnehmbar und setzen uns dafür ein, Asylsuchenden ein Leben in Freiheit und Selbstbestimmung, ohne Kontrolle, Misstrauen und Isolation zu ermöglichen.","We consider this inhumane state of affairs to be no longer acceptable and are committed to enabling asylum seekers to live in freedom and self-determination, without control, mistrust and isolation.",201.0,,41952,2013,41952_2013_88195,201,1.0
"Das Urteil des Bundesverfassungsgerichts zum „Asylbewerberleistungsgesetz“ ist eindeutig und zeigt, dass es verfassungswidrig ist, Asylsuchende unter dem „Existenzminimum“ zu halten.","The ruling of the Federal Constitutional Court on the ""Asylum Seekers Benefits Act"" is clear and shows that it is unconstitutional to keep asylum seekers below the ""subsistence level"".",203.0,,41952,2013,41952_2013_88199,203,1.0
"Dies zeigt, wie stark Asylsuchende bereits durch die Gesetzgebung in ihrem Alltag diskriminiert und eines selbstbestimmten Lebens beraubt werden.",This shows the extent to which asylum seekers are already discriminated against by legislation in their everyday lives and deprived of a self-determined life.,503.0,,41952,2013,41952_2013_88200,503,1.0
"Wir setzen uns dafür ein, dass Asylsuchende Anspruch auf Sozialleistungen haben, ohne dabei diskriminierende Sondergesetzgebungen zu erhalten oder zu schaffen.",We are committed to ensuring that asylum seekers are entitled to social benefits without maintaining or creating discriminatory special legislation.,504.0,,41952,2013,41952_2013_88201,504,1.0
Faires Asylverfahren schaffen – Behördengänge vereinfachen,Create a fair asylum procedure - simplify administrative procedures,,,41952,2013,41952_2013_88203,,1.0
"Allen Menschen, die in Deutschland einen Asylantrag stellen, muss genügend Zeit gegeben werden, die auf der Flucht und im Herkunftsland erlebten Geschehnisse zu verarbeiten.",All people who apply for asylum in Germany must be given sufficient time to come to terms with the events they have experienced during their flight and in their country of origin.,303.0,,41952,2013,41952_2013_88204,303,1.0
"Dafür muss gewährleistet sein, dass Asylsuchenden eine psychologische Betreuung gestellt wird, die sie dabei unterstützt und begleitet.","To this end, it must be ensured that asylum seekers are provided with psychological care that supports and accompanies them.",504.0,,41952,2013,41952_2013_88205,504,1.0
"Um faire Chancen und Grundlagen in einem Asylverfahren zu schaffen, muss sichergestellt werden, dass sowohl genügend Zeit als auch eine ausreichende Anzahl an qualifizierten Mitarbeiterinnen und Mitarbeitern vorhanden ist.","In order to create fair opportunities and foundations in an asylum process, it is necessary to ensure that there is both sufficient time and a sufficient number of qualified staff.",303.0,,41952,2013,41952_2013_88206,303,1.0
"Zudem ist von hektischen Pauschalurteilen und der Hierarchisierung unter bestimmten Gruppen von Flüchtlingen abzusehen, um eine echte Chancengleichheit zu schaffen.","In addition, there is a need to refrain from frantic blanket judgments and hierarchization among certain groups of refugees in order to create true equality of opportunity.",503.0,,41952,2013,41952_2013_88207,503,1.0
"In Zeiten von erhöhtem Aufkommen an Asylsuchenden ist hierfür eine Aufstockung der Ressourcen beim Bundesamt für Migration und Flüchtlinge zu gewährleisten, um unnötige und störende Wartezeiten zu vermeiden.","In times of increased numbers of asylum seekers, an increase in resources at the Federal Office for Migration and Refugees must be ensured for this purpose in order to avoid unnecessary and disruptive waiting times.",303.0,,41952,2013,41952_2013_88208,303,1.0
"Die Piratenpartei setzt sich außerdem dafür ein, Asylsuchenden einen rechtlichen Anspruch auf eine juristische Vertretung sowie auf eine Dolmetscherin oder einen Dolmetscher zu gewährleisten, um diese nicht zusätzlich mit hohen Kosten, organisatorischen Schwierigkeiten und sprachlichen Barrieren zu belasten.","The Pirate Party is also committed to guaranteeing asylum seekers a legal right to legal representation as well as to an interpreter in order not to burden them additionally with high costs, organizational difficulties and language barriers.",201.0,,41952,2013,41952_2013_88210,201,1.0
Für ein Ende von Abschiebungen und Abschiebehaft,For an end to deportations and detention pending deportation,,,41952,2013,41952_2013_88211,,1.0
Wir setzen uns für ein generelles Ende von Abschiebungen und der Abschiebehaft ein.,We advocate for a general end to deportations and detention pending deportation.,201.0,,41952,2013,41952_2013_88212,201,1.0
"Abschiebung ist ein staatliches Mittel, welches nur mit Hilfe von Zwangsmaßnahmen durchgeführt werden kann, die mit den Grundrechten und Menschenrechten in Konflikt stehen und einer demokratischen Gesellschaft unwürdig sind.",Deportation is a state tool that can only be carried out with the help of coercive measures that conflict with fundamental rights and human rights and are unworthy of a democratic society.,201.0,,41952,2013,41952_2013_88213,201,1.0
Die Konsequenzen einer Abschiebung führen für den betroffenen Menschen fast immer in aussichtslose Situationen und oft auch zu Gefahr für Leib und Leben.,The consequences of deportation almost always lead to hopeless situations for the person concerned and often to danger to life and limb.,201.0,,41952,2013,41952_2013_88214,201,1.0
"Abschiebungen in Krisenregionen und in Gebiete, in denen die Verhältnisse eine Gefahr für Gesundheit oder Leben darstellen können, sind abzulehnen.",Deportations to crisis regions and to areas where conditions may pose a threat to health or life must be rejected.,201.0,,41952,2013,41952_2013_88215,201,1.0
Die Abschiebehaft ist sofort bundesweit auszusetzen.,Detention pending deportation must be suspended immediately nationwide.,201.0,,41952,2013,41952_2013_88217,201,1.0
Die Piratenpartei sieht in der Mehrsprachigkeit auch bei Jugendlichen mit Migrationshintergrund ein Qualifikationsmerkmal.,The Pirate Party sees multilingualism as a qualification characteristic also for young people with a migration background.,607.0,,41952,2013,41952_2013_88474,607,1.0
Verbesserung der Einkommenssituation der eingewanderten Menschen und Flüchtlinge,Improving the income situation of immigrants and refugees,,,41952,2013,41952_2013_88957,,1.0
Die Piratenpartei setzt sich für die Verbesserung der Situation der eingewanderten Menschen und Flüchtlinge ein.,The Pirate Party is committed to improving the situation of immigrants and refugees.,705.0,,41952,2013,41952_2013_88958,705,1.0
"In einem reichen Land kann und muss die materielle Situation der am schlechtesten Gestellten, und dazu gehören viele Flüchtlinge und viele der eingewanderten Menschen, deutlich verbessert werden.","In a rich country, the material situation of the worst off, and that includes many refugees and many of the immigrants, can and must be significantly improved.",705.0,,41952,2013,41952_2013_88959,705,1.0
Migration und Inklusion,Migration and inclusion,,,41952,2013,41952_2013_89277,,1.0
Migrationspolitik handelt von Menschen.,Migration policy is about people.,607.0,,41952,2013,41952_2013_89278,607,1.0
"Migrantinnen und Migranten sollen daher in alle Prozesse eingebunden sein, die ihre Möglichkeiten, Rechte und Pflichten betreffen.","Migrants should therefore be involved in all processes that affect their opportunities, rights and obligations.",202.0,,41952,2013,41952_2013_89280,202,1.0
Deutschland ist ein von Einwanderung geprägtes Land.,Germany is a country characterized by immigration.,607.0,,41952,2013,41952_2013_89281,607,1.0
Migration und Mobilität bereichern unsere Gesellschaft.,Migration and mobility enrich our society.,607.0,,41952,2013,41952_2013_89283,607,1.0
"Mobilität umfasst dabei ein größeres Konzept als Migration alleine, denn sie betrifft auch Kurzzeit-Besucher, Touristen, Studierende, Forschende, Geschäftsreisende oder Familienmitglieder auf Besuch.","Mobility encompasses a larger concept than migration alone, as it also involves short-term visitors, tourists, students, researchers, business travelers, or visiting family members.",607.0,,41952,2013,41952_2013_89284,607,1.0
"Wir setzen uns darum für eine mobilitätsfreundliche Visapolitik ein, die z. B. Lernen und Arbeiten von Menschen aus Drittstaaten erleichtert.","We therefore advocate a mobility-friendly visa policy that facilitates, for example, learning and working for people from third countries.",107.0,,41952,2013,41952_2013_89285,107,1.0
Für ein liberales Aufenthaltsrecht,For a liberal right of residence,,,41952,2013,41952_2013_89287,,1.0
Erleichterung des Ehegattennachzugs,Facilitation of spousal reunification,,,41952,2013,41952_2013_89288,,1.0
"Dennoch ist es für Ehegatten, die aus Nicht-EU-Ländern stammen, Pflicht, noch vor der Einreise nach Deutschland einen Sprachkurs Deutsch zu belegen und erfolgreich abzuschließen.","Nevertheless, it is mandatory for spouses who come from non-EU countries to attend and successfully complete a German language course before entering Germany.",607.0,,41952,2013,41952_2013_89290,607,1.0
"Wir brauchen eine intensivere Politik für Menschen, die sich ohne gültige Aufenthaltsgenehmigung in Deutschland aufhalten, um deren Recht- und Perspektivlosigkeit zu beenden.",We need a more intensive policy for people who are in Germany without a valid residence permit in order to end their lack of rights and prospects.,705.0,,41952,2013,41952_2013_89295,705,1.0
"Betroffen sind zum Beispiel Migrantinnen und Migranten, die zwar als Arbeitskräfte im Haushalt, im Gastgewerbe oder in der Altenpflege sehr geschätzt sind, aber aus den verschiedensten Gründen (abgelehnte Asylanträge, abgelaufene Duldungen von Flüchtlingen aus Bürgerkriegsgebieten, Entzug des Aufenthaltsrechts, abgelaufene Visa, nicht erneuerte Arbeitsgenehmigungen, Verlust des Aufenthaltsrechts durch Scheidung) keine gültige Aufenthaltsbewilligung mehr haben.","This affects, for example, migrants who are highly valued as domestic workers, in the hospitality industry or in elderly care, but who no longer have a valid residence permit for a variety of reasons (rejected asylum applications, expired toleration permits for refugees from civil war zones, revocation of residence rights, expired visas, non-renewed work permits, loss of residence rights due to divorce).",705.0,,41952,2013,41952_2013_89297,705,1.0
"Zudem fordern wir eine Initiative zur Legalisierung von Menschen, die sich ohne gültige Aufenthaltsgenehmigung in Deutschland befinden.",We also call for an initiative to legalize people who are in Germany without a valid residence permit.,705.0,,41952,2013,41952_2013_89301,705,1.0
"Diese sollen eine unbefristete Aufenthalts- und Arbeitserlaubnis erhalten, um einen geregeltes Leben in Würde führen zu können.",They are to receive an unlimited residence and work permit in order to be able to lead a regular life in dignity.,705.0,,41952,2013,41952_2013_89302,705,1.0
Staatsangehörigkeit – mehrfach und durch Geburt,Citizenship - multiple and by birth,,,41952,2013,41952_2013_89303,,1.0
"Wir setzen uns für die Akzeptanz doppelter und mehrfacher Staatsangehörigkeiten ein, um die Hürde zur Annahme der deutschen Staatsangehörigkeit und des damit verbundenen Wahlrechts zu senken.",We advocate the acceptance of dual and multiple citizenships in order to lower the hurdle to accepting German citizenship and the associated right to vote.,607.0,,41952,2013,41952_2013_89304,607,1.0
"Der Zwang zur Entscheidung für eine Staatsangehörigkeit (Optionspflicht) entfällt. Menschen, die seit langem in Deutschland leben, sollen unabhängig von wirtschaftlichen Kriterien die Möglichkeit haben, die deutsche Staatsangehörigkeit anzunehmen.","The obligation to choose a nationality (option obligation) is abolished. People who have lived in Germany for a long time should have the option of taking German citizenship, regardless of economic criteria.",607.0,,41952,2013,41952_2013_89305,607,1.0
"Wir setzen uns für ein bedingungsloses Recht aller in Deutschland geborener Menschen, egal welcher Abstammung, auf die deutsche Staatsangehörigkeit ein.","We advocate an unconditional right to German citizenship for all people born in Germany, regardless of their ancestry.",607.0,,41952,2013,41952_2013_89307,607,1.0
"Wir setzen uns für das gleiche kommunale Wahlrecht für Nicht-EU-Bürger wie für EU-Bürger ein, unabhängig von ihrer Staatsangehörigkeit.","We advocate the same municipal voting rights for non-EU citizens as for EU citizens, regardless of their nationality.",202.0,,41952,2013,41952_2013_89314,202,1.0
"Solange Menschen vom Wahlrecht ausgeschlossen sind, setzen wir uns für die Stärkung von demokratisch gewählten, mit ausreichenden Ressourcen ausgestatteten Kommunalen Ausländervertretungen zur Artikulation der eigenen Interessen ein.","As long as people are excluded from the right to vote, we advocate for the strengthening of democratically elected, adequately resourced municipal foreigners' councils to articulate their own interests.",202.0,,41952,2013,41952_2013_89317,202,1.0
Auch die Ausländerbeiräte und Integrationsbeiräte auf allen Ebenen sollen als Interessenvertretung finanziell und personell gestärkt werden.,The foreigners' advisory councils and integration advisory councils at all levels are also to be strengthened financially and in terms of personnel as a representation of interests.,202.0,,41952,2013,41952_2013_89318,202,1.0
"Wir fordern eine Stärkung des für Migrationsfragen zuständigen Staatsministeriums oder die Schaffung eines eigenen Bundesministeriums für Integrationsangelegenheiten, um die derzeit fragmentierten integrationspolitischen Aufgaben zu bündeln.",We call for a strengthening of the state ministry responsible for migration issues or the creation of a separate federal ministry for integration affairs in order to bundle the currently fragmented integration policy tasks.,303.0,,41952,2013,41952_2013_89322,303,1.0
"Wir setzen uns dafür ein, die gesetzliche Schlechterstellung von Menschen aus Nicht-EU-Staaten auf dem Arbeitsmarkt abzuschaffen.",We are committed to abolishing the legal discrimination against people from non-EU countries in the labor market.,503.0,,41952,2013,41952_2013_89343,503,1.0
"Das ist vor allem problematisch für ausländische Arbeitnehmer, die schon mehrjährige fundierte Berufserfahrung haben.",This is particularly problematic for foreign employees who already have several years of sound professional experience.,607.0,,41952,2013,41952_2013_89349,607,1.0
"Es gehört zu gelungener Inklusion, wenn auch Migrantinnen und Migranten als Lehrkräfte tätig sind.",It is part of successful inclusion when migrants are also active as teachers.,503.0,,41952,2013,41952_2013_89381,503,1.0
"Dies hilft Kindern ohne Migrationshintergrund, Migranten zu respektieren, und Kindern mit Migrationshintergrund, sich die Lehrkräfte als Vorbild zu nehmen.",This helps children without a migrant background to respect migrants and children with a migrant background to look to teachers as role models.,503.0,,41952,2013,41952_2013_89382,503,1.0
"Wir schlagen die Vergabe von Stipendien für Lehramtsstudierende mit Migrationshintergrund vor, um diese zum Lehramtsstudium zu ermutigen und sie zu fördern.",We propose the awarding of scholarships for student teachers with an immigrant background to encourage them to study teaching and to support them.,503.0,,41952,2013,41952_2013_89383,503,1.0
"Zur Zeit wird die Kursgebühr für die verpflichtenden Deutschkurse für Zuwandernde bis zum Sprachniveau B1 übernommen, wenn diese nicht in der Lage sind, die Kursgebühr aufzubringen (z. B. ALG II beziehen).","Currently, the course fee for the mandatory German courses for immigrants up to language level B1 is covered if they are unable to afford the course fee (e.g. receive ALG II).",506.0,,41952,2013,41952_2013_89387,506,1.0
"Für diesen Personenkreis haben sich betreute Wohngemeinschaften ebenso bewährt wie zur „Wiederbeheimatung“, zur Rückführung von Langzeitpatienten, die in sog. „Heime“ verschoben und dort ausgegrenzt wurden.","For this group of people, assisted living communities have proven their worth, as well as for ""re-homing"", for the repatriation of long-term patients who were shifted to so-called ""homes"" and excluded there.",504.0,,41952,2013,41952_2013_89617,504,1.0
Wir Piraten wollen die europäische Flüchtlings- und Asylpolitik einer grundlegenden Neuausrichtung unterziehen.,We Pirates want to fundamentally reorient European refugee and asylum policy.,201.0,,41952,2013,41952_2013_89773,201,1.0
Die europäische Flüchtlings- und Asylpolitik muss auf der Achtung der Menschenrechte beruhen und die Bestimmungen der Genfer Flüchtlingskonvention sowie der UN-Kinderrechtskonvention respektieren.,European refugee and asylum policy must be based on respect for human rights and respect the provisions of the Geneva Refugee Convention and the UN Convention on the Rights of the Child.,201.0,,41952,2013,41952_2013_89775,201,1.0
Alle Mitgliedstaaten müssen gemäß ihren Kapazitäten Flüchtlinge und Asylsuchende aufnehmen.,All Member States must receive refugees and asylum seekers according to their capacities.,201.0,,41952,2013,41952_2013_89776,201,1.0
"Eine von Solidarität geprägte europäische Flüchtlings- und Asylpolitik darf einzelne Mitgliedstaaten nicht mit dem finanziellen, logistischen und administrativen Aufwand alleine lassen.","A European refugee and asylum policy characterized by solidarity must not leave individual member states alone with the financial, logistical and administrative burden.",107.0,,41952,2013,41952_2013_89777,107,1.0
Die völkerrechtswidrigen Praktiken der EU-Grenzschutzagentur Frontex sind Ausdruck einer menschenverachtenden Ausgrenzungspolitik der Europäischen Union.,"The practices of the EU border protection agency Frontex, which are contrary to international law, are an expression of the European Union's inhumane policy of exclusion.",110.0,,41952,2013,41952_2013_89778,110,1.0
Wir Piraten fordern daher die Abschaffung von Frontex.,We Pirates therefore demand the abolition of Frontex.,110.0,,41952,2013,41952_2013_89779,110,1.0
"Die Piratenpartei lehnt gewaltsame Vertreibung, Umsiedlung, Deportation und Mord kategorisch ab.","The Pirate Party categorically rejects forcible displacement, resettlement, deportation and murder.",201.0,,41952,2013,41952_2013_89849,201,1.0
und eine vielfältige Einwanderungsgesellschaft gestalten.,and shape a diverse immigrant society.,607.2,,41113,2021,41113_2021_90297,607.2,1.0
"Hürden sollten auch für Menschen mit Migrationsgeschichte abgebaut werden, hier lässt unser Land ein riesiges Potenzial brachliegen.",Barriers should also be removed for people with a history of migration; our country is leaving a huge potential untapped here.,503,,41113,2021,41113_2021_91258,503,1.0
"Wir lassen keine Potenziale mehr ungenutzt: Hürden, die Frauen, Älteren, Menschen mit Behinderungen, Jugendlichen aus einkommensarmen Elternhäusern oder Menschen mit Migrationsgeschichte oft noch im Weg stehen, bauen wir ab und werden Geschlechterstereotypen entgegenwirken.","We are no longer leaving any potential untapped: We are dismantling barriers that often still stand in the way of women, older people, people with disabilities, young people from low-income homes, or people with a history of migration, and we will counteract gender stereotypes.",503,,41113,2021,41113_2021_91359,503,1.0
"Einwanderung in unser Land erleichtern wir mit der Einführung einer Talentkarte und einer schnelleren Anerkennung ausländischer Bildungs- und Berufsabschlüsse, auch wechselseitig in der EU.","We facilitate immigration to our country by introducing a talent card and faster recognition of foreign educational and professional qualifications, including reciprocal recognition within the EU.",602.2,,41113,2021,41113_2021_91360,602.2,1.0
"Geflüchtete sollen die Möglichkeit zum Spurwechsel bekommen, der ihnen während Ausbildung, Studium und Arbeit mehr Rechtssicherheit und damit eine berufliche Perspektive in Deutschland ermöglicht.","Refugees should be given the opportunity to change lanes, which will give them more legal security during their training, studies and work and thus give them career prospects in Germany.",607.2,,41113,2021,41113_2021_91363,607.2,1.0
"Wir unterstützen Betriebe, die Geflüchteten und Einwander*innen eine Chance auf Ausbildung und Beschäftigung geben, bei Bedarf durch konkrete Ansprechpersonen, Qualifizierung, Beratung und Begleitung.","We support companies that give refugees and immigrants a chance at training and employment by providing specific contact persons, qualification, advice and support as needed.",607.2,,41113,2021,41113_2021_91364,607.2,1.0
Eine Instrumentalisierung der Entwicklungszusammenarbeit zur Flüchtlingsabwehr lehnen wir ab.,We reject the instrumentalization of development cooperation to ward off refugees.,602.2,,41113,2021,41113_2021_91611,602.2,1.0
"Mit einem Nationalen Aktionsplan für Kinder- und Jugendbeteiligung wollen wir sicherstellen, dass alle Kinder und Jugendlichen über ihre Rechte informiert sind und unabhängig vom soziokulturellen Hintergrund und vom Aufenthaltsstatus altersgerecht und niedrigschwellig Beteiligung leben können.","With a National Action Plan for Child and Youth Participation, we want to ensure that all children and young people are informed about their rights and can live participation in an age-appropriate and low-threshold manner, regardless of socio-cultural background and residence status.",503,,41113,2021,41113_2021_91886,503,1.0
Besonders oft sind davon Frauen und Menschen mit Migrationsgeschichte betroffen.,Women and people with a migration history are particularly often affected.,503,,41113,2021,41113_2021_91990,503,1.0
Faire Arbeitsbedingungen für Beschäftigte aus europäischen Nachbarstaaten,Fair working conditions for employees from neighboring European countries,H,,41113,2021,41113_2021_92072,H,1.0
Arbeitnehmer*innen aus anderen EU-Staaten müssen besser über ihre Rechte informiert werden,"Workers from other EU countries must be better informed about their rights,",701,,41113,2021,41113_2021_92079,701,1.0
"Um das Rentenniveau zu sichern, wollen wir die Frauenerwerbstätigkeit unter anderem durch ein Recht auf Rückkehr in Vollzeit erhöhen, ein echtes Einwanderungsgesetz schaffen und die Beschäftigungssituation älterer Arbeitnehmer*innen verbessern.","In order to secure the pension level, we want to increase women's employment, among other things through a right to return to full-time work, create a genuine immigration law and improve the employment situation of older workers.",504,,41113,2021,41113_2021_92165,504,1.0
"Dabei müssen auch die Besonderheiten der Versorgung von Kindern und Jugendlichen, von LSBTIQ*, geflüchteten und traumatisierten Menschen sowie von Frauen, die von Gewalt betroffen sind, berücksichtigt werden.","The specifics of care for children and youth, LGBTIQ*, refugees and traumatized people, and women affected by violence must also be taken into account.",504,,41113,2021,41113_2021_92275,504,1.0
Der Zugang zu gesundheitlicher Versorgung muss auch für Menschen ohne Krankenversicherungsschutz oder Wohnungslose und unabhängig vom Aufenthaltsstatus gewährleistet sein.,Access to health care must also be guaranteed for people without health insurance coverage or homeless people and regardless of their residence status.,503,,41113,2021,41113_2021_92304,503,1.0
"Das gilt auch für Unionsbürger*innen und Menschen, die ohne Papiere in Deutschland leben, etwa durch einen anonymen Krankenschein, die Abschaffung der Mitteilungs- und Unterrichtungspflichten an öffentlichen Stellen oder die Stärkung von Beratungsnetzwerken für Menschen ohne Papiere.","This also applies to EU citizens and people living in Germany without papers, for example through an anonymous health insurance certificate, the abolition of notification and information obligations at public offices, or the strengthening of counseling networks for people without papers.",503,,41113,2021,41113_2021_92305,503,1.0
Die erleichterte Abschiebung von erkrankten und traumatisierten Geflüchteten wollen wir zurücknehmen und die Anerkennung von psychotherapeutischen Gutachten im Verfahren wieder ermöglichen.,We want to revoke the facilitated deportation of sick and traumatized refugees and make it possible again to recognize psychotherapeutic reports in the proceedings.,201.2,,41113,2021,41113_2021_92307,201.2,1.0
"Für die Arbeit von migrantischen Haushaltshilfen und Betreuungskräften wollen wir einen gesetzlichen Rahmen entwickeln, der Rechte und Pflichten für beide Seiten (Pflegehaushalt und Carebeschäftigte) definiert.","For the work of migrant domestic helpers and care workers, we want to develop a legal framework that defines rights and obligations for both sides (care household and care worker).",504,,41113,2021,41113_2021_92391,504,1.0
"und unabhängig von Geschlecht, Herkunft, Aufenthaltstitel oder Behinderungen gleiche und gerechte Chancen garantiert .","and guarantees equal and fair opportunities regardless of gender, origin, residence title or disabilities.",503,,41113,2021,41113_2021_92761,503,1.0
Ebenso wollen wir Studium und Ausbildung für Menschen aus dem Ausland erleichtern.,"Likewise, we want to make studying and training easier for people from abroad.",602.2,,41113,2021,41113_2021_92796,602.2,1.0
"So profitieren auch diejenigen, die bei der beruflichen Weiterbildung und Qualifizierung bislang das Nachsehen haben, etwa Frauen, Menschen mit Migrationsgeschichte oder Behinderungen und alle prekär Beschäftigten.","In this way, those who have so far been left behind in vocational training and qualification, such as women, people with a migration history or disabilities, and all precariously employed people, also benefit.",503,,41113,2021,41113_2021_92821,503,1.0
"Sichere Arbeitsbedingungen und gleiche Karrierechancen für alle sind die Voraussetzungen für eine lebendige und innovative Wissenschaftslandschaft, die auch für Wissenschaftler*innen aus dem Ausland attraktiv ist.",Secure working conditions and equal career opportunities for all are the prerequisites for a lively and innovative scientific landscape that is also attractive for scientists from abroad.,411,,41113,2021,41113_2021_92895,411,1.0
Die Anerkennung von ausländischen Berufsabschlüssen und die Visavergabe sollen vereinfacht werden.,The recognition of foreign professional qualifications and the issuance of visas are to be simplified.,602.2,,41113,2021,41113_2021_92921,602.2,1.0
"Es muss wirksamen Schutz gegen Anfeindungen geben, wie sie mittlerweile auch Forscher*innen und ausländische Studierende häufig erleben.","There must be effective protection against hostility, as researchers and foreign students now also frequently experience.",503,,41113,2021,41113_2021_92927,503,1.0
"Nötig sind mehr Zugänge, mehr Teilhabe, mehr Selbstwirksamkeit und mehr Repräsentanz, zum Beispiel für Menschen in prekären Lebensverhältnissen, Menschen mit Migrationsgeschichte oder mit Behinderung.","What is needed is more access, more participation, more self-efficacy and more representation, for example for people in precarious living conditions, people with a migration history or with disabilities.",503,,41113,2021,41113_2021_92950,503,1.0
Wir werden verbindliche Zielvorgaben zur Erhöhung des Anteils von Menschen mit Migrationshintergrund auf allen Ebenen einführen.,We will introduce binding targets to increase the proportion of people with an immigrant background at all levels.,503,,41113,2021,41113_2021_93082,503,1.0
Deshalb werden wir das Leitbild „Einheit in Vielfalt“ zur Gestaltung einer rassismuskritischen und chancengerechten Einwanderungsgesellschaft gesetzlich verankern.,"That is why we will enshrine in law the guiding principle of ""Unity in Diversity"" to shape an immigration society that is critical of racism and fair to all.",602.2,,41113,2021,41113_2021_93088,602.2,1.0
"Damit die Perspektive und Expertise derjenigen, die von Diskriminierung und struktureller Benachteiligung betroffen sind, gehört werden, sie als Gleichberechtigte die Möglichkeit zur vollen Teilhabe erhalten, wollen wir einen Partizipationsrat, ähnlich dem Deutschen Ethikrat, als ein gesetzlich verankertes und unabhängiges Gremium einführen, mit Vertreter*innen aus der (post-)migrantischen Zivilgesellschaft, Wissenschaft und Forschung, die die unterschiedlichen Dimensionen von Vielfalt abbilden.","To ensure that the perspectives and expertise of those who are affected by discrimination and structural disadvantage are heard, and that they are given the opportunity to participate fully as equals, we want to introduce a Participation Council, similar to the German Ethics Council, as a legally anchored and independent body with representatives from (post-)migrant civil society, academia and research, who represent the different dimensions of diversity.",503,,41113,2021,41113_2021_93089,503,1.0
Dazu werden wir die Aufgaben zur Einwanderungsgesellschaft aus dem Innenministerium herauslösen.,"To this end, we will remove the tasks relating to the immigration society from the Ministry of the Interior.",602.2,,41113,2021,41113_2021_93091,602.2,1.0
